Proyecto,Fecha,Planificado,Registrado,Diferencia,Estado
,01/05/2023,0.00,10.00,-10.00,Activo
,14/04/2023,0.00,66.55,-66.55,Activo
,16/01/2023,0.00,87.92,-87.92,Activo
,14/02/2023,0.00,39.40,-39.40,Activo
,31/05/2023,0.00,52.57,-52.57,Activo
,21/01/2023,0.00,29.50,-29.50,Activo
,02/08/2023,0.00,57.72,-57.72,Activo
,17/02/2023,0.00,27.27,-27.27,Activo
,10/01/2023,0.00,71.02,-71.02,Activo
,26/05/2023,0.00,67.92,-67.92,Activo
,23/05/2023,0.00,85.68,-85.68,Activo
,10/07/2023,0.00,65.24,-65.24,Activo
,27/04/2023,0.00,65.92,-65.92,Activo
,06/04/2023,0.00,5.00,-5.00,Activo
,19/06/2023,0.00,78.11,-78.11,Activo
,28/07/2023,0.00,78.41,-78.41,Activo
,26/07/2023,0.00,65.16,-65.16,Activo
,07/07/2023,0.00,50.03,-50.03,Activo
,18/03/2023,0.00,3.68,-3.68,Activo
,16/02/2023,0.00,41.70,-41.70,Activo
,26/01/2023,0.00,58.17,-58.17,Activo
,08/05/2023,0.00,103.60,-103.60,Activo
,23/02/2023,0.00,54.53,-54.53,Activo
,16/03/2023,0.00,57.92,-57.92,Activo
,17/05/2023,0.00,74.28,-74.28,Activo
,22/07/2023,0.00,8.02,-8.02,Activo
,07/02/2023,0.00,58.43,-58.43,Activo
,10/02/2023,0.00,23.27,-23.27,Activo
,23/01/2023,0.00,78.03,-78.03,Activo
,16/07/2023,0.00,0.50,-0.50,Activo
,09/03/2023,0.00,42.12,-42.12,Activo
,18/04/2023,0.00,60.13,-60.13,Activo
,05/05/2023,0.00,64.08,-64.08,Activo
,03/08/2023,0.00,53.77,-53.77,Activo
,07/06/2023,0.00,51.78,-51.78,Activo
,24/05/2023,0.00,69.47,-69.47,Activo
,17/01/2023,0.00,64.39,-64.39,Activo
,11/05/2023,0.00,72.60,-72.60,Activo
,30/05/2023,0.00,78.64,-78.64,Activo
,29/06/2023,0.00,61.37,-61.37,Activo
,26/06/2023,0.00,59.03,-59.03,Activo
,20/06/2023,0.00,50.45,-50.45,Activo
,13/02/2023,0.00,62.84,-62.84,Activo
,28/03/2023,0.00,72.44,-72.44,Activo
,15/04/2023,0.00,1.00,-1.00,Activo
,13/07/2023,0.00,62.15,-62.15,Activo
,06/03/2023,0.00,74.32,-74.32,Activo
,19/07/2023,0.00,57.32,-57.32,Activo
,01/06/2023,0.00,48.05,-48.05,Activo
,22/03/2023,0.00,49.50,-49.50,Activo
Banco Industrial Varios - No Facturable - Banco Industrial,,0.00,174.15,-174.15,Activo
,03/05/2023,0.00,3.20,-3.20,Activo
,20/04/2023,0.00,2.29,-2.29,Activo
,18/01/2023,0.00,2.00,-2.00,Activo
,23/01/2023,0.00,4.07,-4.07,Activo
,19/04/2023,0.00,1.50,-1.50,Activo
,06/03/2023,0.00,0.73,-0.73,Activo
,23/02/2023,0.00,3.00,-3.00,Activo
,20/03/2023,0.00,0.75,-0.75,Activo
,06/01/2023,0.00,10.79,-10.79,Activo
,19/05/2023,0.00,0.95,-0.95,Activo
,09/01/2023,0.00,7.61,-7.61,Activo
,02/03/2023,0.00,1.33,-1.33,Activo
,11/01/2023,0.00,0.75,-0.75,Activo
,15/05/2023,0.00,6.39,-6.39,Activo
,10/01/2023,0.00,4.89,-4.89,Activo
,11/04/2023,0.00,2.00,-2.00,Activo
,05/01/2023,0.00,6.38,-6.38,Activo
,27/03/2023,0.00,1.71,-1.71,Activo
,28/04/2023,0.00,2.24,-2.24,Activo
,04/05/2023,0.00,3.40,-3.40,Activo
,21/04/2023,0.00,0.41,-0.41,Activo
,19/01/2023,0.00,7.76,-7.76,Activo
,28/03/2023,0.00,1.00,-1.00,Activo
,23/05/2023,0.00,0.97,-0.97,Activo
,18/04/2023,0.00,0.51,-0.51,Activo
,12/04/2023,0.00,3.00,-3.00,Activo
,17/01/2023,0.00,1.75,-1.75,Activo
,27/04/2023,0.00,2.97,-2.97,Activo
,25/07/2023,0.00,2.58,-2.58,Activo
,03/03/2023,0.00,1.00,-1.00,Activo
,22/03/2023,0.00,4.31,-4.31,Activo
,19/07/2023,0.00,0.50,-0.50,Activo
,06/07/2023,0.00,0.42,-0.42,Activo
,11/05/2023,0.00,2.04,-2.04,Activo
,24/04/2023,0.00,2.89,-2.89,Activo
,04/01/2023,0.00,6.75,-6.75,Activo
,30/05/2023,0.00,2.14,-2.14,Activo
,20/01/2023,0.00,2.50,-2.50,Activo
,29/06/2023,0.00,0.88,-0.88,Activo
,16/02/2023,0.00,2.00,-2.00,Activo
,08/03/2023,0.00,0.62,-0.62,Activo
,17/04/2023,0.00,2.88,-2.88,Activo
,05/05/2023,0.00,1.49,-1.49,Activo
,26/05/2023,0.00,2.50,-2.50,Activo
,16/01/2023,0.00,4.44,-4.44,Activo
,10/05/2023,0.00,3.29,-3.29,Activo
,25/01/2023,0.00,3.75,-3.75,Activo
,30/01/2023,0.00,2.36,-2.36,Activo
,31/05/2023,0.00,2.00,-2.00,Activo
,29/03/2023,0.00,2.00,-2.00,Activo
,29/05/2023,0.00,0.03,-0.03,Activo
,13/01/2023,0.00,2.75,-2.75,Activo
,10/03/2023,0.00,1.00,-1.00,Activo
,14/04/2023,0.00,1.50,-1.50,Activo
,01/02/2023,0.00,4.76,-4.76,Activo
,31/07/2023,0.00,2.83,-2.83,Activo
,13/03/2023,0.00,1.19,-1.19,Activo
,17/07/2023,0.00,0.85,-0.85,Activo
,24/01/2023,0.00,2.00,-2.00,Activo
,16/05/2023,0.00,2.19,-2.19,Activo
,03/01/2023,0.00,2.00,-2.00,Activo
,07/03/2023,0.00,0.50,-0.50,Activo
,26/04/2023,0.00,1.00,-1.00,Activo
,31/01/2023,0.00,1.90,-1.90,Activo
,02/06/2023,0.00,2.00,-2.00,Activo
,17/03/2023,0.00,1.75,-1.75,Activo
,13/04/2023,0.00,2.21,-2.21,Activo
,09/05/2023,0.00,1.50,-1.50,Activo
,12/01/2023,0.00,1.00,-1.00,Activo
,25/05/2023,0.00,3.46,-3.46,Activo
Beta - 305811 Geolocalización en Bel App - 20230424-006 - Banco Industrial,,0.00,211.65,-211.65,Activo
,21/06/2023,0.00,1.00,-1.00,Activo
,04/07/2023,0.00,3.50,-3.50,Activo
,16/05/2023,0.00,7.50,-7.50,Activo
,16/06/2023,0.00,6.83,-6.83,Activo
,25/05/2023,0.00,14.00,-14.00,Activo
,03/05/2023,0.00,9.00,-9.00,Activo
,30/05/2023,0.00,13.50,-13.50,Activo
,13/06/2023,0.00,2.67,-2.67,Activo
,22/06/2023,0.00,0.50,-0.50,Activo
,19/06/2023,0.00,11.17,-11.17,Activo
,05/07/2023,0.00,2.50,-2.50,Activo
,01/05/2023,0.00,7.50,-7.50,Activo
,15/06/2023,0.00,5.25,-5.25,Activo
,29/05/2023,0.00,10.00,-10.00,Activo
,19/05/2023,0.00,6.00,-6.00,Activo
,02/06/2023,0.00,4.83,-4.83,Activo
,06/07/2023,0.00,1.50,-1.50,Activo
,23/05/2023,0.00,12.00,-12.00,Activo
,31/05/2023,0.00,17.25,-17.25,Activo
,26/05/2023,0.00,6.50,-6.50,Activo
,27/06/2023,0.00,2.75,-2.75,Activo
,22/05/2023,0.00,7.50,-7.50,Activo
,05/06/2023,0.00,6.00,-6.00,Activo
,17/05/2023,0.00,7.50,-7.50,Activo
,10/07/2023,0.00,1.00,-1.00,Activo
,15/05/2023,0.00,7.50,-7.50,Activo
,07/07/2023,0.00,3.67,-3.67,Activo
,26/06/2023,0.00,3.00,-3.00,Activo
,20/06/2023,0.00,7.50,-7.50,Activo
,01/06/2023,0.00,3.25,-3.25,Activo
,24/05/2023,0.00,13.50,-13.50,Activo
,14/06/2023,0.00,5.48,-5.48,Activo
Beta - 330458 Tasa interes en Anticipo de Nómina Bel App - 20230731-007 - Banco Industrial,,0.00,49.67,-49.67,Activo
,01/08/2023,0.00,11.00,-11.00,Activo
,31/07/2023,0.00,19.00,-19.00,Activo
,02/08/2023,0.00,15.67,-15.67,Activo
,03/08/2023,0.00,4.00,-4.00,Activo
Beta - Cobro de Remesas - Banco Industrial,,0.00,1007.07,-1007.07,Activo
,10/03/2023,0.00,7.00,-7.00,Activo
,02/05/2023,0.00,7.50,-7.50,Activo
,22/02/2023,0.00,5.00,-5.00,Activo
,17/02/2023,0.00,3.00,-3.00,Activo
,01/02/2023,0.00,16.00,-16.00,Activo
,06/06/2023,0.00,12.50,-12.50,Activo
,06/07/2023,0.00,8.47,-8.47,Activo
,11/07/2023,0.00,3.50,-3.50,Activo
,31/03/2023,0.00,0.25,-0.25,Activo
,03/08/2023,0.00,15.82,-15.82,Activo
,02/06/2023,0.00,7.00,-7.00,Activo
,18/07/2023,0.00,8.00,-8.00,Activo
,31/05/2023,0.00,1.00,-1.00,Activo
,14/02/2023,0.00,4.00,-4.00,Activo
,14/06/2023,0.00,10.50,-10.50,Activo
,11/04/2023,0.00,17.97,-17.97,Activo
,07/07/2023,0.00,5.83,-5.83,Activo
,13/03/2023,0.00,2.53,-2.53,Activo
,26/05/2023,0.00,7.50,-7.50,Activo
,02/03/2023,0.00,1.50,-1.50,Activo
,09/04/2023,0.00,3.56,-3.56,Activo
,17/04/2023,0.00,7.50,-7.50,Activo
,12/07/2023,0.00,11.50,-11.50,Activo
,20/07/2023,0.00,9.50,-9.50,Activo
,05/06/2023,0.00,6.50,-6.50,Activo
,14/07/2023,0.00,8.00,-8.00,Activo
,13/04/2023,0.00,8.56,-8.56,Activo
,30/03/2023,0.00,15.25,-15.25,Activo
,08/03/2023,0.00,15.50,-15.50,Activo
,29/03/2023,0.00,15.75,-15.75,Activo
,27/03/2023,0.00,15.00,-15.00,Activo
,09/06/2023,0.00,8.50,-8.50,Activo
,10/05/2023,0.00,7.50,-7.50,Activo
,23/03/2023,0.00,24.53,-24.53,Activo
,20/04/2023,0.00,7.50,-7.50,Activo
,19/04/2023,0.00,4.00,-4.00,Activo
,20/03/2023,0.00,14.25,-14.25,Activo
,04/04/2023,0.00,21.00,-21.00,Activo
,17/03/2023,0.00,16.75,-16.75,Activo
,08/02/2023,0.00,5.50,-5.50,Activo
,10/04/2023,0.00,26.30,-26.30,Activo
,05/07/2023,0.00,5.50,-5.50,Activo
,09/05/2023,0.00,13.50,-13.50,Activo
,26/04/2023,0.00,2.00,-2.00,Activo
,31/01/2023,0.00,12.00,-12.00,Activo
,27/07/2023,0.00,15.15,-15.15,Activo
,14/03/2023,0.00,9.50,-9.50,Activo
,04/08/2023,0.00,15.50,-15.50,Activo
,12/06/2023,0.00,11.50,-11.50,Activo
,03/05/2023,0.00,7.50,-7.50,Activo
,15/06/2023,0.00,7.50,-7.50,Activo
,02/02/2023,0.00,13.00,-13.00,Activo
,21/02/2023,0.00,4.00,-4.00,Activo
,03/02/2023,0.00,14.50,-14.50,Activo
,07/03/2023,0.00,15.50,-15.50,Activo
,13/07/2023,0.00,10.50,-10.50,Activo
,01/08/2023,0.00,7.50,-7.50,Activo
,21/04/2023,0.00,6.00,-6.00,Activo
,30/06/2023,0.00,6.00,-6.00,Activo
,17/07/2023,0.00,13.00,-13.00,Activo
,20/02/2023,0.00,6.50,-6.50,Activo
,13/06/2023,0.00,10.50,-10.50,Activo
,12/04/2023,0.00,15.50,-15.50,Activo
,07/02/2023,0.00,12.00,-12.00,Activo
,08/06/2023,0.00,7.50,-7.50,Activo
,15/02/2023,0.00,5.00,-5.00,Activo
,25/07/2023,0.00,15.00,-15.00,Activo
,21/06/2023,0.00,19.38,-19.38,Activo
,12/05/2023,0.00,5.00,-5.00,Activo
,21/03/2023,0.00,12.25,-12.25,Activo
,29/05/2023,0.00,4.18,-4.18,Activo
,16/06/2023,0.00,7.50,-7.50,Activo
,16/03/2023,0.00,10.50,-10.50,Activo
,24/03/2023,0.00,16.32,-16.32,Activo
,31/07/2023,0.00,7.00,-7.00,Activo
,26/07/2023,0.00,21.00,-21.00,Activo
,03/04/2023,0.00,12.75,-12.75,Activo
,27/01/2023,0.00,6.00,-6.00,Activo
,06/03/2023,0.00,11.50,-11.50,Activo
,06/02/2023,0.00,14.50,-14.50,Activo
,19/06/2023,0.00,7.00,-7.00,Activo
,10/07/2023,0.00,13.75,-13.75,Activo
,15/03/2023,0.00,9.50,-9.50,Activo
,28/07/2023,0.00,20.37,-20.37,Activo
,08/05/2023,0.00,7.50,-7.50,Activo
,20/06/2023,0.00,10.50,-10.50,Activo
,30/01/2023,0.00,12.00,-12.00,Activo
,22/03/2023,0.00,7.50,-7.50,Activo
,19/07/2023,0.00,6.00,-6.00,Activo
,01/06/2023,0.00,5.00,-5.00,Activo
,05/04/2023,0.00,14.48,-14.48,Activo
,03/03/2023,0.00,11.00,-11.00,Activo
,18/04/2023,0.00,6.00,-6.00,Activo
,30/05/2023,0.00,6.50,-6.50,Activo
,16/02/2023,0.00,6.50,-6.50,Activo
,29/06/2023,0.00,3.50,-3.50,Activo
,23/06/2023,0.00,4.77,-4.77,Activo
,09/03/2023,0.00,13.60,-13.60,Activo
,07/06/2023,0.00,7.50,-7.50,Activo
,28/03/2023,0.00,20.25,-20.25,Activo
,13/02/2023,0.00,7.00,-7.00,Activo
Beta - Operativo Facturable - Banco Industrial,,0.00,1722.61,-1722.61,Activo
,27/07/2023,0.00,9.00,-9.00,Activo
,23/06/2023,0.00,9.92,-9.92,Activo
,17/02/2023,0.00,10.25,-10.25,Activo
,10/04/2023,0.00,10.50,-10.50,Activo
,02/06/2023,0.00,10.50,-10.50,Activo
,26/04/2023,0.00,18.25,-18.25,Activo
,22/02/2023,0.00,9.75,-9.75,Activo
,09/05/2023,0.00,3.00,-3.00,Activo
,18/05/2023,0.00,12.38,-12.38,Activo
,13/02/2023,0.00,9.00,-9.00,Activo
,14/04/2023,0.00,19.00,-19.00,Activo
,17/03/2023,0.00,5.50,-5.50,Activo
,10/03/2023,0.00,7.57,-7.57,Activo
,23/05/2023,0.00,10.75,-10.75,Activo
,31/05/2023,0.00,8.75,-8.75,Activo
,22/03/2023,0.00,11.20,-11.20,Activo
,26/05/2023,0.00,7.25,-7.25,Activo
,13/01/2023,0.00,9.33,-9.33,Activo
,03/08/2023,0.00,9.50,-9.50,Activo
,17/04/2023,0.00,17.50,-17.50,Activo
,14/03/2023,0.00,7.47,-7.47,Activo
,05/05/2023,0.00,7.00,-7.00,Activo
,18/04/2023,0.00,18.58,-18.58,Activo
,20/07/2023,0.00,19.58,-19.58,Activo
,17/01/2023,0.00,11.00,-11.00,Activo
,08/03/2023,0.00,10.00,-10.00,Activo
,13/03/2023,0.00,10.50,-10.50,Activo
,18/07/2023,0.00,20.42,-20.42,Activo
,25/01/2023,0.00,8.75,-8.75,Activo
,30/01/2023,0.00,9.50,-9.50,Activo
,06/06/2023,0.00,10.67,-10.67,Activo
,14/06/2023,0.00,6.50,-6.50,Activo
,01/02/2023,0.00,9.50,-9.50,Activo
,10/05/2023,0.00,1.50,-1.50,Activo
,09/06/2023,0.00,15.17,-15.17,Activo
,02/05/2023,0.00,10.25,-10.25,Activo
,16/02/2023,0.00,7.83,-7.83,Activo
,11/04/2023,0.00,10.13,-10.13,Activo
,19/06/2023,0.00,11.23,-11.23,Activo
,31/07/2023,0.00,10.50,-10.50,Activo
,22/06/2023,0.00,11.50,-11.50,Activo
,28/07/2023,0.00,7.50,-7.50,Activo
,18/03/2023,0.00,1.50,-1.50,Activo
,02/03/2023,0.00,9.92,-9.92,Activo
,17/05/2023,0.00,11.75,-11.75,Activo
,10/07/2023,0.00,15.13,-15.13,Activo
,09/02/2023,0.00,10.00,-10.00,Activo
,06/03/2023,0.00,7.50,-7.50,Activo
,01/05/2023,0.00,0.75,-0.75,Activo
,19/07/2023,0.00,19.92,-19.92,Activo
,16/01/2023,0.00,9.33,-9.33,Activo
,29/05/2023,0.00,8.00,-8.00,Activo
,10/01/2023,0.00,10.50,-10.50,Activo
,11/05/2023,0.00,5.72,-5.72,Activo
,12/07/2023,0.00,13.00,-13.00,Activo
,26/06/2023,0.00,18.08,-18.08,Activo
,28/02/2023,0.00,12.50,-12.50,Activo
,07/06/2023,0.00,11.42,-11.42,Activo
,01/06/2023,0.00,9.24,-9.24,Activo
,20/06/2023,0.00,12.25,-12.25,Activo
,09/03/2023,0.00,10.00,-10.00,Activo
,06/02/2023,0.00,8.75,-8.75,Activo
,10/02/2023,0.00,11.17,-11.17,Activo
,13/06/2023,0.00,15.57,-15.57,Activo
,29/06/2023,0.00,17.65,-17.65,Activo
,21/04/2023,0.00,14.00,-14.00,Activo
,04/05/2023,0.00,10.25,-10.25,Activo
,02/08/2023,0.00,9.83,-9.83,Activo
,23/01/2023,0.00,6.50,-6.50,Activo
,15/03/2023,0.00,10.50,-10.50,Activo
,04/01/2023,0.00,12.67,-12.67,Activo
,30/05/2023,0.00,10.25,-10.25,Activo
,03/02/2023,0.00,2.00,-2.00,Activo
,20/01/2023,0.00,13.92,-13.92,Activo
,26/01/2023,0.00,12.25,-12.25,Activo
,31/03/2023,0.00,17.75,-17.75,Activo
,25/07/2023,0.00,9.50,-9.50,Activo
,05/04/2023,0.00,10.33,-10.33,Activo
,27/04/2023,0.00,16.75,-16.75,Activo
,24/04/2023,0.00,11.92,-11.92,Activo
,06/07/2023,0.00,18.00,-18.00,Activo
,24/03/2023,0.00,11.00,-11.00,Activo
,28/04/2023,0.00,10.25,-10.25,Activo
,03/03/2023,0.00,8.00,-8.00,Activo
,20/02/2023,0.00,7.50,-7.50,Activo
,16/05/2023,0.00,11.67,-11.67,Activo
,11/01/2023,0.00,1.50,-1.50,Activo
,04/07/2023,0.00,22.17,-22.17,Activo
,21/06/2023,0.00,8.58,-8.58,Activo
,06/01/2023,0.00,11.50,-11.50,Activo
,12/04/2023,0.00,10.67,-10.67,Activo
,16/06/2023,0.00,6.00,-6.00,Activo
,13/07/2023,0.00,16.17,-16.17,Activo
,24/02/2023,0.00,10.00,-10.00,Activo
,28/03/2023,0.00,14.77,-14.77,Activo
,12/05/2023,0.00,1.50,-1.50,Activo
,27/01/2023,0.00,6.25,-6.25,Activo
,03/04/2023,0.00,11.00,-11.00,Activo
,21/07/2023,0.00,65.26,-65.26,Activo
,19/01/2023,0.00,11.75,-11.75,Activo
,24/05/2023,0.00,8.25,-8.25,Activo
,03/01/2023,0.00,9.83,-9.83,Activo
,20/04/2023,0.00,8.75,-8.75,Activo
,19/05/2023,0.00,8.00,-8.00,Activo
,30/06/2023,0.00,16.75,-16.75,Activo
,21/03/2023,0.00,9.50,-9.50,Activo
,27/03/2023,0.00,7.00,-7.00,Activo
,04/04/2023,0.00,11.00,-11.00,Activo
,16/03/2023,0.00,11.67,-11.67,Activo
,08/05/2023,0.00,2.50,-2.50,Activo
,07/02/2023,0.00,9.25,-9.25,Activo
,23/02/2023,0.00,13.50,-13.50,Activo
,15/02/2023,0.00,9.60,-9.60,Activo
,28/06/2023,0.00,16.73,-16.73,Activo
,15/05/2023,0.00,11.50,-11.50,Activo
,12/01/2023,0.00,9.42,-9.42,Activo
,06/04/2023,0.00,1.33,-1.33,Activo
,05/07/2023,0.00,23.77,-23.77,Activo
,23/03/2023,0.00,11.33,-11.33,Activo
,21/02/2023,0.00,9.50,-9.50,Activo
,14/02/2023,0.00,12.50,-12.50,Activo
,07/07/2023,0.00,10.83,-10.83,Activo
,09/01/2023,0.00,10.50,-10.50,Activo
,26/07/2023,0.00,5.42,-5.42,Activo
,05/01/2023,0.00,10.50,-10.50,Activo
,22/05/2023,0.00,21.00,-21.00,Activo
,25/04/2023,0.00,12.50,-12.50,Activo
,02/02/2023,0.00,9.50,-9.50,Activo
,15/06/2023,0.00,0.50,-0.50,Activo
,24/07/2023,0.00,3.50,-3.50,Activo
,30/03/2023,0.00,15.75,-15.75,Activo
,24/01/2023,0.00,11.25,-11.25,Activo
,12/06/2023,0.00,13.08,-13.08,Activo
,25/05/2023,0.00,12.50,-12.50,Activo
,18/01/2023,0.00,6.00,-6.00,Activo
,02/01/2023,0.00,3.00,-3.00,Activo
,17/07/2023,0.00,13.55,-13.55,Activo
,03/05/2023,0.00,11.25,-11.25,Activo
,29/03/2023,0.00,12.00,-12.00,Activo
,27/06/2023,0.00,20.42,-20.42,Activo
,04/08/2023,0.00,7.75,-7.75,Activo
,08/02/2023,0.00,9.50,-9.50,Activo
,01/08/2023,0.00,7.67,-7.67,Activo
,27/02/2023,0.00,14.50,-14.50,Activo
,08/06/2023,0.00,17.83,-17.83,Activo
,05/06/2023,0.00,12.50,-12.50,Activo
,20/03/2023,0.00,7.00,-7.00,Activo
,31/01/2023,0.00,9.50,-9.50,Activo
,07/03/2023,0.00,7.00,-7.00,Activo
,19/04/2023,0.00,15.00,-15.00,Activo
,13/04/2023,0.00,8.25,-8.25,Activo
,11/07/2023,0.00,20.00,-20.00,Activo
,01/03/2023,0.00,15.75,-15.75,Activo
,14/07/2023,0.00,20.07,-20.07,Activo
BI - Andes - Banco Industrial,,0.00,151.92,-151.92,Activo
,07/02/2023,0.00,3.00,-3.00,Activo
,12/03/2023,0.00,5.20,-5.20,Activo
,24/01/2023,0.00,2.83,-2.83,Activo
,03/02/2023,0.00,6.56,-6.56,Activo
,03/03/2023,0.00,1.00,-1.00,Activo
,12/01/2023,0.00,6.26,-6.26,Activo
,24/02/2023,0.00,5.65,-5.65,Activo
,21/04/2023,0.00,12.23,-12.23,Activo
,11/02/2023,0.00,1.48,-1.48,Activo
,06/03/2023,0.00,3.40,-3.40,Activo
,22/03/2023,0.00,4.28,-4.28,Activo
,27/01/2023,0.00,7.03,-7.03,Activo
,10/03/2023,0.00,8.03,-8.03,Activo
,09/03/2023,0.00,4.59,-4.59,Activo
,10/02/2023,0.00,3.74,-3.74,Activo
,05/01/2023,0.00,7.77,-7.77,Activo
,09/02/2023,0.00,3.91,-3.91,Activo
,14/02/2023,0.00,5.62,-5.62,Activo
,08/02/2023,0.00,2.31,-2.31,Activo
,01/03/2023,0.00,0.50,-0.50,Activo
,20/04/2023,0.00,5.46,-5.46,Activo
,16/01/2023,0.00,5.41,-5.41,Activo
,25/01/2023,0.00,8.45,-8.45,Activo
,06/01/2023,0.00,11.45,-11.45,Activo
,13/01/2023,0.00,20.60,-20.60,Activo
,05/03/2023,0.00,5.16,-5.16,Activo
BI - Monarca,,0.00,36.93,-36.93,Activo
,19/04/2023,0.00,1.00,-1.00,Activo
,07/06/2023,0.00,0.50,-0.50,Activo
,11/04/2023,0.00,1.33,-1.33,Activo
,28/07/2023,0.00,3.00,-3.00,Activo
,27/04/2023,0.00,1.00,-1.00,Activo
,16/06/2023,0.00,1.00,-1.00,Activo
,08/06/2023,0.00,1.00,-1.00,Activo
,15/06/2023,0.00,0.60,-0.60,Activo
,06/06/2023,0.00,2.00,-2.00,Activo
,20/04/2023,0.00,1.00,-1.00,Activo
,21/07/2023,0.00,2.50,-2.50,Activo
,14/06/2023,0.00,2.50,-2.50,Activo
,13/04/2023,0.00,1.50,-1.50,Activo
,10/04/2023,0.00,1.00,-1.00,Activo
,31/05/2023,0.00,1.50,-1.50,Activo
,20/07/2023,0.00,2.50,-2.50,Activo
,13/06/2023,0.00,0.50,-0.50,Activo
,25/04/2023,0.00,1.00,-1.00,Activo
,02/05/2023,0.00,1.00,-1.00,Activo
,12/04/2023,0.00,2.00,-2.00,Activo
,01/06/2023,0.00,7.50,-7.50,Activo
,18/04/2023,0.00,1.00,-1.00,Activo
Bi - PM - Banco Industrial,,0.00,372.90,-372.90,Activo
,24/04/2023,0.00,27.12,-27.12,Activo
,21/07/2023,0.00,4.50,-4.50,Activo
,04/07/2023,0.00,2.75,-2.75,Activo
,07/07/2023,0.00,4.33,-4.33,Activo
,28/04/2023,0.00,6.33,-6.33,Activo
,16/05/2023,0.00,2.78,-2.78,Activo
,19/05/2023,0.00,12.89,-12.89,Activo
,12/07/2023,0.00,7.33,-7.33,Activo
,24/05/2023,0.00,9.13,-9.13,Activo
,28/06/2023,0.00,7.08,-7.08,Activo
,06/05/2023,0.00,6.00,-6.00,Activo
,25/04/2023,0.00,19.14,-19.14,Activo
,20/07/2023,0.00,6.50,-6.50,Activo
,05/07/2023,0.00,6.83,-6.83,Activo
,27/06/2023,0.00,2.33,-2.33,Activo
,15/05/2023,0.00,2.38,-2.38,Activo
,18/05/2023,0.00,16.73,-16.73,Activo
,24/07/2023,0.00,2.00,-2.00,Activo
,22/05/2023,0.00,8.33,-8.33,Activo
,01/08/2023,0.00,1.75,-1.75,Activo
,03/05/2023,0.00,9.55,-9.55,Activo
,09/05/2023,0.00,7.30,-7.30,Activo
,14/07/2023,0.00,1.50,-1.50,Activo
,25/05/2023,0.00,8.53,-8.53,Activo
,11/07/2023,0.00,2.00,-2.00,Activo
,28/05/2023,0.00,7.88,-7.88,Activo
,10/05/2023,0.00,11.45,-11.45,Activo
,26/04/2023,0.00,6.00,-6.00,Activo
,27/07/2023,0.00,1.50,-1.50,Activo
,26/05/2023,0.00,6.37,-6.37,Activo
,02/08/2023,0.00,1.00,-1.00,Activo
,31/05/2023,0.00,10.07,-10.07,Activo
,10/07/2023,0.00,5.00,-5.00,Activo
,26/07/2023,0.00,3.50,-3.50,Activo
,02/05/2023,0.00,11.40,-11.40,Activo
,09/06/2023,0.00,3.38,-3.38,Activo
,06/06/2023,0.00,4.57,-4.57,Activo
,08/05/2023,0.00,6.00,-6.00,Activo
,29/05/2023,0.00,14.70,-14.70,Activo
,03/08/2023,0.00,4.00,-4.00,Activo
,29/06/2023,0.00,7.50,-7.50,Activo
,30/05/2023,0.00,9.31,-9.31,Activo
,13/07/2023,0.00,1.42,-1.42,Activo
,19/07/2023,0.00,3.50,-3.50,Activo
,20/05/2023,0.00,5.00,-5.00,Activo
,23/05/2023,0.00,9.88,-9.88,Activo
,04/05/2023,0.00,1.38,-1.38,Activo
,01/06/2023,0.00,4.37,-4.37,Activo
,17/05/2023,0.00,13.00,-13.00,Activo
,01/05/2023,0.00,3.55,-3.55,Activo
,26/06/2023,0.00,7.50,-7.50,Activo
,28/07/2023,0.00,4.17,-4.17,Activo
,25/07/2023,0.00,4.50,-4.50,Activo
,27/04/2023,0.00,12.38,-12.38,Activo
,06/07/2023,0.00,3.50,-3.50,Activo
BI - Proyecto@Scaled - Banco Industrial,,0.00,62.39,-62.39,Activo
,30/05/2023,0.00,3.00,-3.00,Activo
,25/05/2023,0.00,0.50,-0.50,Activo
,01/06/2023,0.00,2.25,-2.25,Activo
,31/05/2023,0.00,0.00,0.00,Activo
,05/06/2023,0.00,7.75,-7.75,Activo
,24/05/2023,0.00,1.00,-1.00,Activo
,21/06/2023,0.00,7.00,-7.00,Activo
,02/06/2023,0.00,1.61,-1.61,Activo
,06/06/2023,0.00,8.00,-8.00,Activo
,07/06/2023,0.00,4.95,-4.95,Activo
,15/06/2023,0.00,10.99,-10.99,Activo
,20/06/2023,0.00,3.00,-3.00,Activo
,12/06/2023,0.00,4.00,-4.00,Activo
,09/06/2023,0.00,0.34,-0.34,Activo
,26/05/2023,0.00,1.28,-1.28,Activo
,16/06/2023,0.00,2.33,-2.33,Activo
,19/06/2023,0.00,1.00,-1.00,Activo
,12/07/2023,0.00,3.00,-3.00,Activo
,29/05/2023,0.00,0.38,-0.38,Activo
BI - Soporte Desarrollo - Banco Industrial,,0.00,6.12,-6.12,Activo
,25/05/2023,0.00,4.15,-4.15,Activo
,24/05/2023,0.00,1.97,-1.97,Activo
BI - Soporte Produccion - Banco Industrial,,0.00,350.12,-350.12,Activo
,06/02/2023,0.00,2.12,-2.12,Activo
,27/02/2023,0.00,8.00,-8.00,Activo
,19/04/2023,0.00,16.00,-16.00,Activo
,15/03/2023,0.00,8.00,-8.00,Activo
,20/04/2023,0.00,8.00,-8.00,Activo
